"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","LANDF_SHARE","% Landfill","2012","2012","PC","Percentage","0","Units",,,73.475,,
"CAN","Canada","LANDF_SHARE","% Landfill","2014","2014","PC","Percentage","0","Units",,,72.166,,
"CAN","Canada","LANDF_SHARE","% Landfill","2016","2016","PC","Percentage","0","Units",,,71.867,,
"CAN","Canada","LANDF_SHARE","% Landfill","2018","2018","PC","Percentage","0","Units",,,71.906,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1995","1995","TONNE","Tonnes","3","Thousands",,,3120,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1996","1996","TONNE","Tonnes","3","Thousands",,,3200,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1997","1997","TONNE","Tonnes","3","Thousands",,,3280,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1998","1998","TONNE","Tonnes","3","Thousands",,,3017,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","1999","1999","TONNE","Tonnes","3","Thousands",,,3365,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,3434,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,2798,"B","Break"
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,2845,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,2857,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,2841,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,2954,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,3039,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2007","2007","TONNE","Tonnes","3","Thousands",,,3025,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2008","2008","TONNE","Tonnes","3","Thousands",,,3176,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2009","2009","TONNE","Tonnes","3","Thousands",,,3310,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,3334,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2011","2011","TONNE","Tonnes","3","Thousands",,,3358,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,3233,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2013","2013","TONNE","Tonnes","3","Thousands",,,3228,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,3261,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2015","2015","TONNE","Tonnes","3","Thousands",,,3337,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,3580,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2017","2017","TONNE","Tonnes","3","Thousands",,,5177,"B","Break"
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,5248,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2019","2019","TONNE","Tonnes","3","Thousands",,,5338,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2020","2020","TONNE","Tonnes","3","Thousands",,,5814,,
"CZE","Czech Republic","MUNICIPAL","Municipal waste generated","2021","2021","TONNE","Tonnes","3","Thousands",,,5991,,
"CZE","Czech Republic","HOUSEHOLD","Waste from households","1996","1996","TONNE","Tonnes","3","Thousands",,,2600,,
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2002","2002","TONNE","Tonnes","3","Thousands",,,1991.55,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2003","2003","TONNE","Tonnes","3","Thousands",,,1999.68,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2004","2004","TONNE","Tonnes","3","Thousands",,,1989,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2005","2005","TONNE","Tonnes","3","Thousands",,,2067.58,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2006","2006","TONNE","Tonnes","3","Thousands",,,2127.09,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2007","2007","TONNE","Tonnes","3","Thousands",,,2117.35,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2008","2008","TONNE","Tonnes","3","Thousands",,,2223.15,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2009","2009","TONNE","Tonnes","3","Thousands",,,2316.77,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2010","2010","TONNE","Tonnes","3","Thousands",,,2333.97,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2011","2011","TONNE","Tonnes","3","Thousands",,,2350.51,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2012","2012","TONNE","Tonnes","3","Thousands",,,2262.85,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2013","2013","TONNE","Tonnes","3","Thousands",,,2263.31,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2014","2014","TONNE","Tonnes","3","Thousands",,,2239.983,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2015","2015","TONNE","Tonnes","3","Thousands",,,2242.149,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2016","2016","TONNE","Tonnes","3","Thousands",,,2332.965,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2017","2017","TONNE","Tonnes","3","Thousands",,,3769.731,"E; B","Estimated value; Break"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2018","2018","TONNE","Tonnes","3","Thousands",,,3821.537,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2019","2019","TONNE","Tonnes","3","Thousands",,,3886.983,"E","Estimated value"
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2020","2020","TONNE","Tonnes","3","Thousands",,,4463.279,,
"CZE","Czech Republic","HOUSEHOLD","Waste from households","2021","2021","TONNE","Tonnes","3","Thousands",,,4631.319,,
"CZE","Czech Republic","OTHMUN","Other municipal waste","1996","1996","TONNE","Tonnes","3","Thousands",,,600,,
"CZE","Czech Republic","OTHMUN","Other municipal waste","2002","2002","TONNE","Tonnes","3","Thousands",,,853.52,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2003","2003","TONNE","Tonnes","3","Thousands",,,857.01,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2004","2004","TONNE","Tonnes","3","Thousands",,,852.43,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2005","2005","TONNE","Tonnes","3","Thousands",,,886.1,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2006","2006","TONNE","Tonnes","3","Thousands",,,911.61,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2007","2007","TONNE","Tonnes","3","Thousands",,,907.43,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2008","2008","TONNE","Tonnes","3","Thousands",,,952.78,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2009","2009","TONNE","Tonnes","3","Thousands",,,992.9,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2010","2010","TONNE","Tonnes","3","Thousands",,,1000.27,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2011","2011","TONNE","Tonnes","3","Thousands",,,1007.36,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2012","2012","TONNE","Tonnes","3","Thousands",,,969.79,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2013","2013","TONNE","Tonnes","3","Thousands",,,964.93,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2014","2014","TONNE","Tonnes","3","Thousands",,,1020.598,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2015","2015","TONNE","Tonnes","3","Thousands",,,1095.187,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2016","2016","TONNE","Tonnes","3","Thousands",,,1246.649,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2017","2017","TONNE","Tonnes","3","Thousands",,,1406.782,"E; B","Estimated value; Break"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2018","2018","TONNE","Tonnes","3","Thousands",,,1426.115,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2019","2019","TONNE","Tonnes","3","Thousands",,,1450.538,"E","Estimated value"
"CZE","Czech Republic","OTHMUN","Other municipal waste","2020","2020","TONNE","Tonnes","3","Thousands",,,1350.812,,
"CZE","Czech Republic","OTHMUN","Other municipal waste","2021","2021","TONNE","Tonnes","3","Thousands",,,1359.669,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","1995","1995","TONNE","Tonnes","3","Thousands",,,3120,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","1996","1996","TONNE","Tonnes","3","Thousands",,,3200,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","1997","1997","TONNE","Tonnes","3","Thousands",,,3280,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","1998","1998","TONNE","Tonnes","3","Thousands",,,2997,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","1999","1999","TONNE","Tonnes","3","Thousands",,,3186,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2000","2000","TONNE","Tonnes","3","Thousands",,,3250,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2001","2001","TONNE","Tonnes","3","Thousands",,,2582,"B","Break"
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2002","2002","TONNE","Tonnes","3","Thousands",,,2523,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2003","2003","TONNE","Tonnes","3","Thousands",,,2475,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2004","2004","TONNE","Tonnes","3","Thousands",,,2396,"B","Break"
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2005","2005","TONNE","Tonnes","3","Thousands",,,2495,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2006","2006","TONNE","Tonnes","3","Thousands",,,2659,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2007","2007","TONNE","Tonnes","3","Thousands",,,2817,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2008","2008","TONNE","Tonnes","3","Thousands",,,2757,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2009","2009","TONNE","Tonnes","3","Thousands",,,2894,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2010","2010","TONNE","Tonnes","3","Thousands",,,3186,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2011","2011","TONNE","Tonnes","3","Thousands",,,3346,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2012","2012","TONNE","Tonnes","3","Thousands",,,3233,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2013","2013","TONNE","Tonnes","3","Thousands",,,3228,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2014","2014","TONNE","Tonnes","3","Thousands",,,3261,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2015","2015","TONNE","Tonnes","3","Thousands",,,3337,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2016","2016","TONNE","Tonnes","3","Thousands",,,3580,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2017","2017","TONNE","Tonnes","3","Thousands",,,4950,"B","Break"
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2018","2018","TONNE","Tonnes","3","Thousands",,,5029,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2019","2019","TONNE","Tonnes","3","Thousands",,,5146,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2020","2020","TONNE","Tonnes","3","Thousands",,,5881,,
"CZE","Czech Republic","TREATMENT","Municipal waste treated","2021","2021","TONNE","Tonnes","3","Thousands",,,6103,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","1998","1998","TONNE","Tonnes","3","Thousands",,,193,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","1999","1999","TONNE","Tonnes","3","Thousands",,,333,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2000","2000","TONNE","Tonnes","3","Thousands",,,347,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2001","2001","TONNE","Tonnes","3","Thousands",,,379,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2002","2002","TONNE","Tonnes","3","Thousands",,,424,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2003","2003","TONNE","Tonnes","3","Thousands",,,425,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2004","2004","TONNE","Tonnes","3","Thousands",,,558,"E; B","Estimated value; Break"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2005","2005","TONNE","Tonnes","3","Thousands",,,562,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2006","2006","TONNE","Tonnes","3","Thousands",,,615,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2007","2007","TONNE","Tonnes","3","Thousands",,,695,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2008","2008","TONNE","Tonnes","3","Thousands",,,698,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2009","2009","TONNE","Tonnes","3","Thousands",,,779,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2010","2010","TONNE","Tonnes","3","Thousands",,,1023,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2011","2011","TONNE","Tonnes","3","Thousands",,,1177,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2012","2012","TONNE","Tonnes","3","Thousands",,,1402,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2013","2013","TONNE","Tonnes","3","Thousands",,,1410,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2014","2014","TONNE","Tonnes","3","Thousands",,,1430,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2015","2015","TONNE","Tonnes","3","Thousands",,,1578,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2016","2016","TONNE","Tonnes","3","Thousands",,,1788,"E","Estimated value"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2017","2017","TONNE","Tonnes","3","Thousands",,,2590,"B","Break"
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2018","2018","TONNE","Tonnes","3","Thousands",,,2593,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2019","2019","TONNE","Tonnes","3","Thousands",,,2675,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2020","2020","TONNE","Tonnes","3","Thousands",,,3102,,
"CZE","Czech Republic","RECOVERY","Amount designated for recovery operations","2021","2021","TONNE","Tonnes","3","Thousands",,,3331,,
"CZE","Czech Republic","RECYCLING","Recycling","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECYCLING","Recycling","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECYCLING","Recycling","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"CZE","Czech Republic","RECYCLING","Recycling","1998","1998","TONNE","Tonnes","3","Thousands",,,17,,
"CZE","Czech Republic","RECYCLING","Recycling","1999","1999","TONNE","Tonnes","3","Thousands",,,18,,
"CZE","Czech Republic","RECYCLING","Recycling","2000","2000","TONNE","Tonnes","3","Thousands",,,19,,
"CZE","Czech Republic","RECYCLING","Recycling","2001","2001","TONNE","Tonnes","3","Thousands",,,15,,
"CZE","Czech Republic","RECYCLING","Recycling","2002","2002","TONNE","Tonnes","3","Thousands",,,16,,
"CZE","Czech Republic","RECYCLING","Recycling","2003","2003","TONNE","Tonnes","3","Thousands",,,16,,
"CZE","Czech Republic","RECYCLING","Recycling","2004","2004","TONNE","Tonnes","3","Thousands",,,138,"E; B","Estimated value; Break"
"CZE","Czech Republic","RECYCLING","Recycling","2005","2005","TONNE","Tonnes","3","Thousands",,,166,"E","Estimated value"
"CZE","Czech Republic","RECYCLING","Recycling","2006","2006","TONNE","Tonnes","3","Thousands",,,201,"E","Estimated value"
